Postcode,Electoral division,Per cent,State,Party_Year,Party_Name
5212,Mayo,100,SA,2016,Nick Xenophon Team
5213,Mayo,100,SA,2016,Nick Xenophon Team
5214,Mayo,100,SA,2016,Nick Xenophon Team
5220,Mayo,100,SA,2016,Nick Xenophon Team
5221,Mayo,100,SA,2016,Nick Xenophon Team
5222,Mayo,100,SA,2016,Nick Xenophon Team
5223,Mayo,100,SA,2016,Nick Xenophon Team
5231,Mayo,100,SA,2016,Nick Xenophon Team
5232,Mayo,100,SA,2016,Nick Xenophon Team
5233,Mayo,100,SA,2016,Nick Xenophon Team
5234,Mayo,100,SA,2016,Nick Xenophon Team
5235,Barker,19.2,SA,2016,Liberal
5235,Mayo,80.8,SA,2016,Nick Xenophon Team
5236,Barker,100,SA,2016,Liberal
5237,Barker,100,SA,2016,Liberal
5238,Barker,100,SA,2016,Liberal
5240,Mayo,100,SA,2016,Nick Xenophon Team
5241,Mayo,100,SA,2016,Nick Xenophon Team
5242,Mayo,100,SA,2016,Nick Xenophon Team
5243,Mayo,100,SA,2016,Nick Xenophon Team
5244,Mayo,100,SA,2016,Nick Xenophon Team
5245,Mayo,100,SA,2016,Nick Xenophon Team
5250,Mayo,100,SA,2016,Nick Xenophon Team
5251,Mayo,100,SA,2016,Nick Xenophon Team
5252,Mayo,100,SA,2016,Nick Xenophon Team
5253,Barker,100,SA,2016,Liberal
5254,Barker,94.5,SA,2016,Liberal
5254,Mayo,5.5,SA,2016,Nick Xenophon Team
5255,Mayo,100,SA,2016,Nick Xenophon Team
5256,Mayo,100,SA,2016,Nick Xenophon Team
5259,Barker,100,SA,2016,Liberal
5260,Barker,100,SA,2016,Liberal
5261,Barker,100,SA,2016,Liberal
5262,Barker,100,SA,2016,Liberal
5263,Barker,100,SA,2016,Liberal
5264,Barker,100,SA,2016,Liberal
5265,Barker,100,SA,2016,Liberal
5266,Barker,100,SA,2016,Liberal
5267,Barker,100,SA,2016,Liberal
5268,Barker,100,SA,2016,Liberal
5269,Barker,100,SA,2016,Liberal
5270,Barker,100,SA,2016,Liberal
5271,Barker,100,SA,2016,Liberal
5272,Barker,100,SA,2016,Liberal
5273,Barker,100,SA,2016,Liberal
5275,Barker,100,SA,2016,Liberal
5276,Barker,100,SA,2016,Liberal
5277,Barker,100,SA,2016,Liberal
5278,Barker,100,SA,2016,Liberal
5279,Barker,100,SA,2016,Liberal
5280,Barker,100,SA,2016,Liberal
5290,Barker,100,SA,2016,Liberal
5291,Barker,100,SA,2016,Liberal
5301,Barker,100,SA,2016,Liberal
5302,Barker,100,SA,2016,Liberal
5303,Barker,100,SA,2016,Liberal
5304,Barker,100,SA,2016,Liberal
5306,Barker,100,SA,2016,Liberal
5307,Barker,100,SA,2016,Liberal
5308,Barker,100,SA,2016,Liberal
5309,Barker,100,SA,2016,Liberal
5310,Barker,100,SA,2016,Liberal
5311,Barker,100,SA,2016,Liberal
5312,Barker,100,SA,2016,Liberal
5320,Barker,100,SA,2016,Liberal
5321,Barker,100,SA,2016,Liberal
5322,Barker,100,SA,2016,Liberal
5330,Barker,100,SA,2016,Liberal
5331,Barker,100,SA,2016,Liberal
5332,Barker,100,SA,2016,Liberal
5333,Barker,100,SA,2016,Liberal
5340,Barker,100,SA,2016,Liberal
5341,Barker,100,SA,2016,Liberal
5342,Barker,100,SA,2016,Liberal
5343,Barker,100,SA,2016,Liberal
5344,Barker,100,SA,2016,Liberal
5345,Barker,100,SA,2016,Liberal
5346,Barker,100,SA,2016,Liberal
5350,Barker,100,SA,2016,Liberal
5351,Barker,52.3,SA,2016,Liberal
5351,Mayo,47.7,SA,2016,Nick Xenophon Team
5352,Barker,92.1,SA,2016,Liberal
5352,Wakefield,7.9,SA,2016,Australian Labor Party
5353,Barker,100,SA,2016,Liberal
5354,Barker,100,SA,2016,Liberal
5355,Barker,91.2,SA,2016,Liberal
5355,Wakefield,8.8,SA,2016,Australian Labor Party
5356,Barker,100,SA,2016,Liberal
5357,Barker,100,SA,2016,Liberal
5360,Wakefield,100,SA,2016,Australian Labor Party
5371,Wakefield,100,SA,2016,Australian Labor Party
5372,Wakefield,100,SA,2016,Australian Labor Party
5373,Wakefield,100,SA,2016,Australian Labor Party
5374,Grey,100,SA,2016,Liberal
5381,Grey,100,SA,2016,Liberal
5400,Wakefield,100,SA,2016,Australian Labor Party
5401,Wakefield,100,SA,2016,Australian Labor Party
5410,Wakefield,100,SA,2016,Australian Labor Party
5411,Wakefield,100,SA,2016,Australian Labor Party
5412,Wakefield,100,SA,2016,Australian Labor Party
5413,Wakefield,100,SA,2016,Australian Labor Party
5414,Wakefield,100,SA,2016,Australian Labor Party
5415,Wakefield,100,SA,2016,Australian Labor Party
5416,Grey,100,SA,2016,Liberal
5417,Grey,100,SA,2016,Liberal
5418,Grey,100,SA,2016,Liberal
5419,Grey,100,SA,2016,Liberal
5420,Grey,100,SA,2016,Liberal
5421,Grey,100,SA,2016,Liberal
5422,Grey,100,SA,2016,Liberal
5431,Grey,100,SA,2016,Liberal
5432,Grey,100,SA,2016,Liberal
5433,Grey,100,SA,2016,Liberal
5434,Grey,100,SA,2016,Liberal
5440,Grey,100,SA,2016,Liberal
5451,Wakefield,100,SA,2016,Australian Labor Party
5452,Wakefield,100,SA,2016,Australian Labor Party
5453,Wakefield,100,SA,2016,Australian Labor Party
5454,Grey,100,SA,2016,Liberal
5455,Wakefield,100,SA,2016,Australian Labor Party
5460,Wakefield,100,SA,2016,Australian Labor Party
5461,Wakefield,100,SA,2016,Australian Labor Party
5462,Grey,100,SA,2016,Liberal
5464,Grey,100,SA,2016,Liberal
5470,Grey,100,SA,2016,Liberal
5471,Grey,100,SA,2016,Liberal
5472,Grey,100,SA,2016,Liberal
5473,Grey,100,SA,2016,Liberal
5480,Grey,100,SA,2016,Liberal
5481,Grey,100,SA,2016,Liberal
5482,Grey,100,SA,2016,Liberal
5483,Grey,100,SA,2016,Liberal
5485,Grey,100,SA,2016,Liberal
5490,Grey,100,SA,2016,Liberal
5491,Grey,100,SA,2016,Liberal
5493,Grey,100,SA,2016,Liberal
5495,Grey,100,SA,2016,Liberal
5501,Wakefield,100,SA,2016,Australian Labor Party
5502,Wakefield,100,SA,2016,Australian Labor Party
5510,Grey,100,SA,2016,Liberal
5520,Grey,100,SA,2016,Liberal
5521,Grey,100,SA,2016,Liberal
5522,Grey,100,SA,2016,Liberal
5523,Grey,100,SA,2016,Liberal
5540,Grey,100,SA,2016,Liberal
5550,Wakefield,100,SA,2016,Australian Labor Party
5552,Grey,100,SA,2016,Liberal
5554,Grey,100,SA,2016,Liberal
5555,Grey,100,SA,2016,Liberal
5556,Grey,100,SA,2016,Liberal
5558,Grey,100,SA,2016,Liberal
5560,Grey,100,SA,2016,Liberal
5570,Grey,100,SA,2016,Liberal
5571,Grey,100,SA,2016,Liberal
5572,Grey,100,SA,2016,Liberal
5573,Grey,100,SA,2016,Liberal
5575,Grey,100,SA,2016,Liberal
5576,Grey,100,SA,2016,Liberal
5577,Grey,100,SA,2016,Liberal
5580,Grey,100,SA,2016,Liberal
5581,Grey,100,SA,2016,Liberal
5582,Grey,100,SA,2016,Liberal
5583,Grey,100,SA,2016,Liberal
5600,Grey,100,SA,2016,Liberal
5601,Grey,100,SA,2016,Liberal
5602,Grey,100,SA,2016,Liberal
5603,Grey,100,SA,2016,Liberal
5604,Grey,100,SA,2016,Liberal
5605,Grey,100,SA,2016,Liberal
5606,Grey,100,SA,2016,Liberal
5607,Grey,100,SA,2016,Liberal
5608,Grey,100,SA,2016,Liberal
5609,Grey,100,SA,2016,Liberal
5630,Grey,100,SA,2016,Liberal
5631,Grey,100,SA,2016,Liberal
5632,Grey,100,SA,2016,Liberal
5633,Grey,100,SA,2016,Liberal
5640,Grey,100,SA,2016,Liberal
5641,Grey,100,SA,2016,Liberal
5642,Grey,100,SA,2016,Liberal
5650,Grey,100,SA,2016,Liberal
5651,Grey,100,SA,2016,Liberal
5652,Grey,100,SA,2016,Liberal
5653,Grey,100,SA,2016,Liberal
5654,Grey,100,SA,2016,Liberal
5655,Grey,100,SA,2016,Liberal
5660,Grey,100,SA,2016,Liberal
5661,Grey,100,SA,2016,Liberal
5670,Grey,100,SA,2016,Liberal
5671,Grey,100,SA,2016,Liberal
5680,Grey,100,SA,2016,Liberal
5690,Grey,100,SA,2016,Liberal
5700,Grey,100,SA,2016,Liberal
5710,Grey,100,SA,2016,Liberal
5720,Grey,100,SA,2016,Liberal
5722,Grey,100,SA,2016,Liberal
5723,Grey,100,SA,2016,Liberal
5724,Grey,100,SA,2016,Liberal
5725,Grey,100,SA,2016,Liberal
5730,Grey,100,SA,2016,Liberal
5731,Grey,100,SA,2016,Liberal
5732,Grey,100,SA,2016,Liberal
5733,Grey,100,SA,2016,Liberal
5734,Grey,100,SA,2016,Liberal
5950,Hindmarsh,100,SA,2016,Australian Labor Party
6000,Perth,100,WA,2016,Australian Labor Party
6003,Perth,100,WA,2016,Australian Labor Party
6004,Perth,100,WA,2016,Australian Labor Party
6005,Curtin,84.7,WA,2016,Liberal
6005,Perth,15.3,WA,2016,Australian Labor Party
6006,Curtin,35,WA,2016,Liberal
6006,Perth,65,WA,2016,Australian Labor Party
6007,Curtin,100,WA,2016,Liberal
6008,Curtin,100,WA,2016,Liberal
6009,Curtin,100,WA,2016,Liberal
6010,Curtin,100,WA,2016,Liberal
6011,Curtin,100,WA,2016,Liberal
6012,Curtin,100,WA,2016,Liberal
6014,Curtin,100,WA,2016,Liberal
6015,Curtin,100,WA,2016,Liberal
6016,Curtin,100,WA,2016,Liberal
6017,Curtin,2.7,WA,2016,Liberal
6017,Stirling,97.3,WA,2016,Liberal
6018,Curtin,28.1,WA,2016,Liberal
6018,Stirling,71.9,WA,2016,Liberal
6019,Curtin,30.4,WA,2016,Liberal
6019,Stirling,69.6,WA,2016,Liberal
6020,Moore,52.8,WA,2016,Liberal
6020,Stirling,47.2,WA,2016,Liberal
6021,Stirling,100,WA,2016,Liberal
6022,Stirling,100,WA,2016,Liberal
6023,Moore,100,WA,2016,Liberal
6024,Cowan,100,WA,2016,Australian Labor Party
6025,Moore,100,WA,2016,Liberal
6026,Cowan,100,WA,2016,Australian Labor Party
6027,Moore,100,WA,2016,Liberal
6028,Moore,100,WA,2016,Liberal
6029,Stirling,100,WA,2016,Liberal
6030,Pearce,100,WA,2016,Liberal
6031,Cowan,97.5,WA,2016,Australian Labor Party
6031,Pearce,2.5,WA,2016,Liberal
6032,Pearce,100,WA,2016,Liberal
6033,Pearce,100,WA,2016,Liberal
6035,Pearce,100,WA,2016,Liberal
6036,Pearce,100,WA,2016,Liberal
6037,Pearce,100,WA,2016,Liberal
6038,Pearce,100,WA,2016,Liberal
6041,Pearce,100,WA,2016,Liberal
6042,Pearce,100,WA,2016,Liberal
6043,Pearce,100,WA,2016,Liberal
6044,Pearce,100,WA,2016,Liberal
6050,Perth,100,WA,2016,Australian Labor Party
6051,Perth,100,WA,2016,Australian Labor Party
6052,Perth,100,WA,2016,Australian Labor Party
6053,Perth,100,WA,2016,Australian Labor Party
6054,Perth,100,WA,2016,Australian Labor Party
6055,Hasluck,77.5,WA,2016,Liberal
6055,Pearce,22.5,WA,2016,Liberal
6056,Hasluck,42.6,WA,2016,Liberal
6056,Pearce,57.4,WA,2016,Liberal
6057,Hasluck,100,WA,2016,Liberal
6058,Hasluck,100,WA,2016,Liberal
6059,Cowan,1.4,WA,2016,Australian Labor Party
6059,Perth,40.3,WA,2016,Australian Labor Party
6059,Stirling,58.3,WA,2016,Liberal
6060,Curtin,21.1,WA,2016,Liberal
6060,Perth,1,WA,2016,Australian Labor Party
6060,Stirling,77.9,WA,2016,Liberal
6061,Stirling,100,WA,2016,Liberal
6062,Cowan,28.9,WA,2016,Australian Labor Party
6062,Perth,71.1,WA,2016,Australian Labor Party
6063,Perth,100,WA,2016,Australian Labor Party
6064,Cowan,100,WA,2016,Australian Labor Party
6065,Cowan,99.4,WA,2016,Australian Labor Party
6065,Pearce,0.6,WA,2016,Liberal
6066,Cowan,100,WA,2016,Australian Labor Party
6067,Cowan,100,WA,2016,Australian Labor Party
6069,Pearce,100,WA,2016,Liberal
6070,Pearce,100,WA,2016,Liberal
6071,Pearce,100,WA,2016,Liberal
6072,Pearce,100,WA,2016,Liberal
6073,Pearce,100,WA,2016,Liberal
6074,Pearce,100,WA,2016,Liberal
6076,Hasluck,88.4,WA,2016,Liberal
6076,Pearce,11.6,WA,2016,Liberal
6081,Pearce,100,WA,2016,Liberal
6082,Pearce,100,WA,2016,Liberal
6083,Pearce,100,WA,2016,Liberal
6084,Pearce,100,WA,2016,Liberal
6090,Cowan,100,WA,2016,Australian Labor Party
6100,Swan,100,WA,2016,Liberal
6101,Swan,100,WA,2016,Liberal
6102,Swan,100,WA,2016,Liberal
6103,Swan,100,WA,2016,Liberal
6104,Swan,100,WA,2016,Liberal
6105,Swan,100,WA,2016,Liberal
6107,Hasluck,23.1,WA,2016,Liberal
6107,Swan,76.9,WA,2016,Liberal
6108,Canning,26,WA,2016,Liberal
6108,Hasluck,74,WA,2016,Liberal
6109,Hasluck,100,WA,2016,Liberal
6110,Canning,18.7,WA,2016,Liberal
6110,Hasluck,81.3,WA,2016,Liberal
6111,Canning,100,WA,2016,Liberal
6112,Canning,100,WA,2016,Liberal
6121,Canning,100,WA,2016,Liberal
6122,Canning,100,WA,2016,Liberal
6123,Canning,100,WA,2016,Liberal
6124,Canning,100,WA,2016,Liberal
6125,Canning,100,WA,2016,Liberal
6126,Canning,100,WA,2016,Liberal
6147,Tangney,100,WA,2016,Liberal
6148,Tangney,100,WA,2016,Liberal
6149,Tangney,100,WA,2016,Liberal
6150,Tangney,100,WA,2016,Liberal
6151,Swan,100,WA,2016,Liberal
6152,Swan,100,WA,2016,Liberal
6153,Tangney,100,WA,2016,Liberal
6154,Tangney,100,WA,2016,Liberal
6155,Canning,42.4,WA,2016,Liberal
6155,Tangney,57.6,WA,2016,Liberal
6156,Fremantle,29,WA,2016,Australian Labor Party
6156,Tangney,71,WA,2016,Liberal
6157,Fremantle,100,WA,2016,Australian Labor Party
6158,Fremantle,100,WA,2016,Australian Labor Party
6159,Fremantle,100,WA,2016,Australian Labor Party
6160,Fremantle,100,WA,2016,Australian Labor Party
6161,Fremantle,100,WA,2016,Australian Labor Party
6162,Fremantle,100,WA,2016,Australian Labor Party
6163,Fremantle,93,WA,2016,Australian Labor Party
6163,Tangney,7,WA,2016,Liberal
6164,Fremantle,100,WA,2016,Australian Labor Party
6165,Brand,100,WA,2016,Australian Labor Party
6166,Fremantle,100,WA,2016,Australian Labor Party
6167,Brand,100,WA,2016,Australian Labor Party
6168,Brand,100,WA,2016,Australian Labor Party
6169,Brand,100,WA,2016,Australian Labor Party
6170,Brand,100,WA,2016,Australian Labor Party
6171,Brand,100,WA,2016,Australian Labor Party
6172,Brand,100,WA,2016,Australian Labor Party
6173,Brand,100,WA,2016,Australian Labor Party
6174,Brand,100,WA,2016,Australian Labor Party
6175,Brand,100,WA,2016,Australian Labor Party
6176,Brand,100,WA,2016,Australian Labor Party
6207,Canning,100,WA,2016,Liberal
6208,Canning,100,WA,2016,Liberal
6210,Brand,58,WA,2016,Australian Labor Party
6210,Canning,42,WA,2016,Liberal
6213,Canning,100,WA,2016,Liberal
6214,Canning,100,WA,2016,Liberal
6215,Canning,100,WA,2016,Liberal
6218,Forrest,100,WA,2016,Liberal
6220,Forrest,100,WA,2016,Liberal
6221,Forrest,100,WA,2016,Liberal
6223,Forrest,100,WA,2016,Liberal
6224,Forrest,100,WA,2016,Liberal
6225,Forrest,100,WA,2016,Liberal
6226,Forrest,100,WA,2016,Liberal
6227,Forrest,100,WA,2016,Liberal
6228,Forrest,100,WA,2016,Liberal
6229,Forrest,100,WA,2016,Liberal
6230,Forrest,100,WA,2016,Liberal
6232,Forrest,100,WA,2016,Liberal
6233,Forrest,100,WA,2016,Liberal
6236,Forrest,100,WA,2016,Liberal
6237,Forrest,100,WA,2016,Liberal
6239,Forrest,100,WA,2016,Liberal
6240,Forrest,100,WA,2016,Liberal
6243,Forrest,100,WA,2016,Liberal
6244,O'Connor,100,WA,2016,Liberal
6251,Forrest,100,WA,2016,Liberal
6252,Forrest,100,WA,2016,Liberal
6253,Forrest,100,WA,2016,Liberal
6254,Forrest,100,WA,2016,Liberal
6255,Forrest,100,WA,2016,Liberal
6256,Forrest,100,WA,2016,Liberal
6258,Forrest,100,WA,2016,Liberal
6260,Forrest,100,WA,2016,Liberal
6262,Forrest,100,WA,2016,Liberal
6271,Forrest,100,WA,2016,Liberal
6275,Forrest,100,WA,2016,Liberal
6280,Forrest,100,WA,2016,Liberal
6281,Forrest,100,WA,2016,Liberal
6282,Forrest,100,WA,2016,Liberal
6284,Forrest,100,WA,2016,Liberal
6285,Forrest,100,WA,2016,Liberal
6286,Forrest,100,WA,2016,Liberal
6288,Forrest,100,WA,2016,Liberal
6290,Forrest,100,WA,2016,Liberal
6302,Pearce,100,WA,2016,Liberal
6304,Pearce,100,WA,2016,Liberal
6306,O'Connor,11.6,WA,2016,Liberal
6306,Pearce,88.4,WA,2016,Liberal
6308,Pearce,100,WA,2016,Liberal
6309,Pearce,100,WA,2016,Liberal
6311,Pearce,100,WA,2016,Liberal
6312,Pearce,100,WA,2016,Liberal
6313,Pearce,100,WA,2016,Liberal
6315,O'Connor,100,WA,2016,Liberal
6316,O'Connor,100,WA,2016,Liberal
6317,O'Connor,100,WA,2016,Liberal
6318,O'Connor,100,WA,2016,Liberal
6320,O'Connor,100,WA,2016,Liberal
6321,O'Connor,100,WA,2016,Liberal
6322,O'Connor,100,WA,2016,Liberal
6323,O'Connor,100,WA,2016,Liberal
6324,O'Connor,100,WA,2016,Liberal
6326,O'Connor,100,WA,2016,Liberal
6327,O'Connor,100,WA,2016,Liberal
6328,O'Connor,100,WA,2016,Liberal
6330,O'Connor,100,WA,2016,Liberal
6333,O'Connor,100,WA,2016,Liberal
6335,O'Connor,100,WA,2016,Liberal
6336,O'Connor,100,WA,2016,Liberal
6337,O'Connor,100,WA,2016,Liberal
6338,O'Connor,100,WA,2016,Liberal
6341,O'Connor,100,WA,2016,Liberal
6343,O'Connor,100,WA,2016,Liberal
6346,O'Connor,100,WA,2016,Liberal
6348,O'Connor,100,WA,2016,Liberal
6350,O'Connor,100,WA,2016,Liberal
6351,O'Connor,100,WA,2016,Liberal
6352,O'Connor,100,WA,2016,Liberal
6353,O'Connor,100,WA,2016,Liberal
6355,O'Connor,100,WA,2016,Liberal
6356,O'Connor,100,WA,2016,Liberal
6357,O'Connor,100,WA,2016,Liberal
6358,O'Connor,100,WA,2016,Liberal
6359,O'Connor,100,WA,2016,Liberal
6361,O'Connor,100,WA,2016,Liberal
6363,O'Connor,100,WA,2016,Liberal
6365,O'Connor,100,WA,2016,Liberal
6367,O'Connor,100,WA,2016,Liberal
6368,O'Connor,100,WA,2016,Liberal
6369,O'Connor,100,WA,2016,Liberal
6370,O'Connor,100,WA,2016,Liberal
6372,O'Connor,100,WA,2016,Liberal
6373,O'Connor,100,WA,2016,Liberal
6375,O'Connor,100,WA,2016,Liberal
6383,O'Connor,100,WA,2016,Liberal
6384,O'Connor,100,WA,2016,Liberal
6385,O'Connor,100,WA,2016,Liberal
6386,O'Connor,100,WA,2016,Liberal
6390,Pearce,100,WA,2016,Liberal
6391,Pearce,100,WA,2016,Liberal
6392,O'Connor,100,WA,2016,Liberal
6393,O'Connor,100,WA,2016,Liberal
6394,O'Connor,100,WA,2016,Liberal
6395,O'Connor,100,WA,2016,Liberal
6396,O'Connor,100,WA,2016,Liberal
6397,O'Connor,100,WA,2016,Liberal
6398,Forrest,100,WA,2016,Liberal
6401,Pearce,100,WA,2016,Liberal
6403,Pearce,100,WA,2016,Liberal
6405,O'Connor,100,WA,2016,Liberal
6407,O'Connor,100,WA,2016,Liberal
6409,O'Connor,100,WA,2016,Liberal
6410,O'Connor,100,WA,2016,Liberal
6411,O'Connor,100,WA,2016,Liberal
6412,Kalgoorlie,100,NA,2016,NA
6413,Kalgoorlie,100,NA,2016,NA
6414,Kalgoorlie,100,NA,2016,NA
6415,Kalgoorlie,100,NA,2016,NA
6417,O'Connor,100,WA,2016,Liberal
6418,O'Connor,100,WA,2016,Liberal
6419,O'Connor,100,WA,2016,Liberal
6420,Kalgoorlie,100,NA,2016,NA
6421,Kalgoorlie,100,NA,2016,NA
6422,Kalgoorlie,100,NA,2016,NA
6423,Kalgoorlie,100,NA,2016,NA
6424,Kalgoorlie,100,NA,2016,NA
6425,Kalgoorlie,100,NA,2016,NA
6426,Kalgoorlie,100,NA,2016,NA
6427,Kalgoorlie,100,NA,2016,NA
6428,O'Connor,100,WA,2016,Liberal
6429,Kalgoorlie,100,NA,2016,NA
6430,Kalgoorlie,100,NA,2016,NA
6432,Kalgoorlie,100,NA,2016,NA
6434,Kalgoorlie,100,NA,2016,NA
6436,Kalgoorlie,100,NA,2016,NA
6437,Kalgoorlie,100,NA,2016,NA
6438,Kalgoorlie,100,NA,2016,NA
6439,Kalgoorlie,100,NA,2016,NA
6440,Kalgoorlie,100,NA,2016,NA
6442,Kalgoorlie,100,NA,2016,NA
6443,Kalgoorlie,100,NA,2016,NA
6444,Kalgoorlie,100,NA,2016,NA
6445,Kalgoorlie,100,NA,2016,NA
6446,Kalgoorlie,100,NA,2016,NA
6447,Kalgoorlie,100,NA,2016,NA
6450,Kalgoorlie,99.1,NA,2016,NA
6450,O'Connor,0.9,WA,2016,Liberal
6452,Kalgoorlie,100,NA,2016,NA
6460,O'Connor,100,WA,2016,Liberal
6461,O'Connor,100,WA,2016,Liberal
6462,O'Connor,100,WA,2016,Liberal
6463,O'Connor,100,WA,2016,Liberal
6464,O'Connor,100,WA,2016,Liberal
6465,O'Connor,100,WA,2016,Liberal
6466,O'Connor,100,WA,2016,Liberal
6467,O'Connor,100,WA,2016,Liberal
6468,O'Connor,100,WA,2016,Liberal
6470,O'Connor,100,WA,2016,Liberal
6472,O'Connor,100,WA,2016,Liberal
6473,O'Connor,100,WA,2016,Liberal
6475,O'Connor,100,WA,2016,Liberal
6476,O'Connor,100,WA,2016,Liberal
6477,O'Connor,100,WA,2016,Liberal
6479,O'Connor,100,WA,2016,Liberal
6480,Kalgoorlie,100,NA,2016,NA
6484,Kalgoorlie,100,NA,2016,NA
6485,O'Connor,100,WA,2016,Liberal
6487,O'Connor,100,WA,2016,Liberal
6488,O'Connor,100,WA,2016,Liberal
6489,O'Connor,100,WA,2016,Liberal
6490,O'Connor,100,WA,2016,Liberal
6501,Pearce,100,WA,2016,Liberal
6502,Pearce,100,WA,2016,Liberal
6503,Pearce,100,WA,2016,Liberal
6504,Pearce,100,WA,2016,Liberal
6505,Pearce,100,WA,2016,Liberal
6506,O'Connor,100,WA,2016,Liberal
6507,O'Connor,100,WA,2016,Liberal
6509,O'Connor,100,WA,2016,Liberal
6510,O'Connor,100,WA,2016,Liberal
6511,O'Connor,100,WA,2016,Liberal
6512,O'Connor,100,WA,2016,Liberal
6513,O'Connor,100,WA,2016,Liberal
6514,O'Connor,100,WA,2016,Liberal
6515,O'Connor,100,WA,2016,Liberal
6516,O'Connor,100,WA,2016,Liberal
6517,O'Connor,100,WA,2016,Liberal
6518,O'Connor,100,WA,2016,Liberal
6519,O'Connor,100,WA,2016,Liberal
6521,O'Connor,100,WA,2016,Liberal
6522,O'Connor,100,WA,2016,Liberal
6525,O'Connor,100,WA,2016,Liberal
6528,O'Connor,100,WA,2016,Liberal
6530,O'Connor,100,WA,2016,Liberal
6532,Kalgoorlie,30.7,NA,2016,NA
6532,O'Connor,69.3,WA,2016,Liberal
6535,Kalgoorlie,100,NA,2016,NA
6536,Kalgoorlie,100,NA,2016,NA
6537,Kalgoorlie,100,NA,2016,NA
6556,Pearce,100,WA,2016,Liberal
6558,Pearce,100,WA,2016,Liberal
6560,Pearce,100,WA,2016,Liberal
6562,Pearce,100,WA,2016,Liberal
6564,Pearce,100,WA,2016,Liberal
6566,Pearce,100,WA,2016,Liberal
6567,Pearce,100,WA,2016,Liberal
6568,O'Connor,100,WA,2016,Liberal
6569,O'Connor,100,WA,2016,Liberal
6571,O'Connor,100,WA,2016,Liberal
6572,O'Connor,100,WA,2016,Liberal
6574,O'Connor,100,WA,2016,Liberal
6575,O'Connor,100,WA,2016,Liberal
6603,O'Connor,100,WA,2016,Liberal
6605,O'Connor,100,WA,2016,Liberal
6606,O'Connor,100,WA,2016,Liberal
6608,O'Connor,100,WA,2016,Liberal
6609,O'Connor,100,WA,2016,Liberal
6612,Kalgoorlie,100,NA,2016,NA
6613,O'Connor,100,WA,2016,Liberal
6614,O'Connor,100,WA,2016,Liberal
6616,O'Connor,100,WA,2016,Liberal
